time,open_N,open_N-1,close_N,close_N-1,low_N,low_N-1,high_N,high_N-1,volume_N,volume_N-1,pattern_N,pattern_N-1,body_N,body_N-1,candle_height_N,candle_height_N-1,shadow_up_N,shadow_up_N-1,shadow_down_N,shadow_down_N-1,body_diff,shadow_sum_N,shadow_sum_N-1,ratio_up_shadow_to_body_N,ratio_up_shadow_to_body_N_abs,ratio_up_shadow_to_body_N-1,ratio_up_shadow_to_body_N-1_abs,ratio_down_shadow_to_body_N,ratio_down_shadow_to_body_N_abs,ratio_down_shadow_to_body_N-1,ratio_down_shadow_to_body_N-1_abs,ratio_sum_shadow_to_body_N,ratio_sum_shadow_to_body_N_abs,ratio_sum_shadow_to_body_N-1,ratio_sum_shadow_to_body_N-1_abs,ratio_of_body,ratio_of_body_abs,is_zero_body_N,is_zero_body_N-1,pattern,cluster,pca_1,pca_2
2009-07-02 15:00:00,3831,3844,3838,3830,3828,3820,3852,3850,22132,26620,1,1,7,-1,24,30,14,6,3,10,8,17,16,2.0,2.0,-6.0,6.0,0.42857142857142855,0.42857142857142855,-10.0,10.0,2.4285714285714284,2.4285714285714284,-16.0,16.0,-7.0,7.0,0,0,1,2,-4.685699319776331,0.7744464794223668
2009-07-06 22:00:00,3747,3751,3750,3746,3737,3739,3753,3769,7560,11968,1,1,3,-1,16,30,3,18,10,7,4,13,25,1.0,1.0,-18.0,18.0,3.3333333333333335,3.3333333333333335,-7.0,7.0,4.333333333333333,4.333333333333333,-25.0,25.0,-3.0,3.0,0,0,1,2,-4.538835083074926,0.8656575541793508
2009-07-08 17:00:00,3601,3651,3621,3599,3599,3575,3657,3653,77950,108615,1,1,20,-2,58,78,36,2,2,24,22,38,26,1.8,1.8,-1.0,1.0,0.1,0.1,-12.0,12.0,1.9,1.9,-13.0,13.0,-10.0,10.0,0,0,1,2,-4.471645995334338,2.0342569533308383
2009-07-08 21:00:00,3536,3583,3564,3535,3535,3531,3588,3587,11860,24877,1,1,28,-1,53,56,24,4,1,4,29,25,8,0.8571428571428571,0.8571428571428571,-4.0,4.0,0.03571428571428571,0.03571428571428571,-4.0,4.0,0.8928571428571429,0.8928571428571429,-8.0,8.0,-28.0,28.0,0,0,1,2,-4.556681635356939,0.8329428881630242
2009-07-09 18:00:00,3620,3666,3630,3617,3593,3617,3644,3669,82646,57411,1,1,10,-3,51,52,14,3,27,0,13,41,3,1.4,1.4,-1.0,1.0,2.7,2.7,-0.0,0.0,4.1,4.1,-1.0,1.0,-3.3333333333333335,3.3333333333333335,0,0,1,2,-4.8829148052232565,1.2653495885727948
2009-07-13 11:00:00,3348,3472,3401,3347,3324,3317,3422,3472,103423,90517,1,1,53,-1,98,155,21,0,24,30,54,45,30,0.39622641509433965,0.39622641509433965,-0.0,0.0,0.4528301886792453,0.4528301886792453,-30.0,30.0,0.8490566037735849,0.8490566037735849,-30.0,30.0,-53.0,53.0,0,0,1,2,-3.6081246185897755,3.2935234441883536
2009-07-14 19:00:00,3594,3711,3626,3590,3579,3566,3638,3711,18487,143826,1,1,32,-4,59,145,12,0,15,24,36,27,24,0.375,0.375,-0.0,0.0,0.46875,0.46875,-6.0,6.0,0.84375,0.84375,-6.0,6.0,-8.0,8.0,0,0,1,2,-4.48993584766993,1.591838701115762
2009-07-21 11:00:00,3881,3982,3957,3880,3873,3861,3971,3990,81226,76447,1,1,76,-1,98,129,14,8,8,19,77,22,27,0.18421052631578946,0.18421052631578946,-8.0,8.0,0.10526315789473684,0.10526315789473684,-19.0,19.0,0.2894736842105263,0.2894736842105263,-27.0,27.0,-76.0,76.0,0,0,1,2,-3.4613775420501254,2.9295719563231537
2009-07-21 12:00:00,3957,3881,3935,3957,3928,3873,3978,3971,32321,81226,1,1,-22,0,50,98,21,14,7,8,-22,28,22,-0.9545454545454546,0.9545454545454546,100.0,100.0,-0.3181818181818182,0.3181818181818182,100.0,100.0,-1.2727272727272727,1.2727272727272727,100.0,100.0,0.0,0.0,0,1,1,3,-5.047804009894332,0.3199751117451383
2009-07-21 13:00:00,3936,3957,3954,3935,3930,3928,3964,3978,25790,32321,1,1,18,-1,34,50,10,21,6,7,19,16,28,0.5555555555555556,0.5555555555555556,-21.0,21.0,0.3333333333333333,0.3333333333333333,-7.0,7.0,0.8888888888888888,0.8888888888888888,-28.0,28.0,-18.0,18.0,0,0,1,2,-4.243845202287567,1.2979922242494424
2009-07-22 17:00:00,3910,4030,3925,3908,3891,3890,3934,4035,76145,163943,1,1,15,-2,43,145,9,5,19,18,17,28,23,0.6,0.6,-2.5,2.5,1.2666666666666666,1.2666666666666666,-9.0,9.0,1.8666666666666667,1.8666666666666667,-11.5,11.5,-7.5,7.5,0,0,1,2,-4.5163117504084305,2.181975884948405
2009-07-24 11:00:00,4100,4197,4113,4099,4070,4082,4126,4197,69368,103821,1,1,13,-1,56,115,13,0,30,17,14,43,17,1.0,1.0,-0.0,0.0,2.3076923076923075,2.3076923076923075,-17.0,17.0,3.3076923076923075,3.3076923076923075,-17.0,17.0,-13.0,13.0,0,0,1,2,-4.256472805438133,2.031352715734664
2009-07-27 12:00:00,4199,4215,4207,4196,4180,4184,4225,4233,51086,93267,1,1,8,-3,45,49,18,18,19,12,11,37,30,2.25,2.25,-6.0,6.0,2.375,2.375,-4.0,4.0,4.625,4.625,-10.0,10.0,-2.6666666666666665,2.6666666666666665,0,0,1,2,-4.444899182385535,1.5199412783942503
2009-07-28 10:00:00,4225,4239,4227,4216,4202,4211,4255,4240,46384,4673,1,1,2,-9,53,29,28,1,23,5,11,51,6,14.0,14.0,-0.1111111111111111,0.1111111111111111,11.5,11.5,-0.5555555555555556,0.5555555555555556,25.5,25.5,-0.6666666666666666,0.6666666666666666,-0.2222222222222222,0.2222222222222222,0,0,1,2,-4.339890992241238,1.4984269120894957
2009-07-29 11:00:00,3962,4072,4006,3960,3960,3946,4043,4072,99692,103029,1,1,44,-2,83,126,37,0,2,14,46,39,14,0.8409090909090909,0.8409090909090909,-0.0,0.0,0.045454545454545456,0.045454545454545456,-7.0,7.0,0.8863636363636364,0.8863636363636364,-7.0,7.0,-22.0,22.0,0,0,1,2,-4.273380398792744,2.141082626756875
2009-07-29 20:00:00,3929,3962,3933,3928,3924,3910,3937,3967,3689,11827,1,1,4,-1,13,57,4,5,5,18,5,9,23,1.0,1.0,-5.0,5.0,1.25,1.25,-18.0,18.0,2.25,2.25,-23.0,23.0,-4.0,4.0,0,0,1,2,-4.541736719916393,0.6731710201209633
2009-08-04 15:00:00,4529,4539,4533,4528,4527,4521,4544,4549,14716,19754,1,1,4,-1,17,28,11,10,2,7,5,13,17,2.75,2.75,-10.0,10.0,0.5,0.5,-7.0,7.0,3.25,3.25,-17.0,17.0,-4.0,4.0,0,0,1,2,-4.5427802445234,0.5422962095496312
2009-08-10 17:00:00,4706,4766,4751,4705,4681,4690,4773,4792,76728,82956,1,1,45,-1,92,102,22,26,25,15,46,47,41,0.4888888888888889,0.4888888888888889,-26.0,26.0,0.5555555555555556,0.5555555555555556,-15.0,15.0,1.0444444444444445,1.0444444444444445,-41.0,41.0,-45.0,45.0,0,0,1,2,-3.14084606007782,2.981026409483775
2009-08-12 11:00:00,4566,4648,4580,4565,4525,4540,4587,4648,68954,83457,1,1,14,-1,62,108,7,0,41,25,15,48,25,0.5,0.5,-0.0,0.0,2.9285714285714284,2.9285714285714284,-25.0,25.0,3.4285714285714284,3.4285714285714284,-25.0,25.0,-14.0,14.0,0,0,1,2,-3.903259015908492,2.128164889507036
2009-08-12 21:00:00,4771,4780,4779,4770,4763,4750,4792,4799,6461,10394,1,1,8,-1,29,49,13,19,8,20,9,21,39,1.625,1.625,-19.0,19.0,1.0,1.0,-20.0,20.0,2.625,2.625,-39.0,39.0,-8.0,8.0,0,0,1,2,-3.812305262781315,1.2022374885276872
2009-08-18 17:00:00,4517,4613,4540,4515,4480,4507,4550,4622,88933,117717,1,1,23,-2,70,115,10,9,37,8,25,47,17,0.43478260869565216,0.43478260869565216,-4.5,4.5,1.608695652173913,1.608695652173913,-4.0,4.0,2.0434782608695654,2.0434782608695654,-8.5,8.5,-11.5,11.5,0,0,1,2,-4.241618668395577,1.9848733193327455
2009-08-19 12:00:00,4510,4526,4512,4509,4493,4490,4519,4549,22030,78949,1,1,2,-1,26,59,7,23,17,19,3,24,42,3.5,3.5,-23.0,23.0,8.5,8.5,-19.0,19.0,12.0,12.0,-42.0,42.0,-2.0,2.0,0,0,1,2,-3.7976049887180716,2.2314659055022354
2009-08-20 12:00:00,4690,4708,4696,4689,4682,4681,4708,4711,28957,45771,1,1,6,-1,26,30,12,3,8,8,7,20,11,2.0,2.0,-3.0,3.0,1.3333333333333333,1.3333333333333333,-8.0,8.0,3.3333333333333335,3.3333333333333335,-11.0,11.0,-6.0,6.0,0,0,1,2,-4.584910123044347,0.681935385806514
2009-08-20 15:00:00,4666,4682,4677,4663,4640,4654,4677,4682,37265,20152,1,1,11,-3,37,28,0,0,26,9,14,26,9,0.0,0.0,-0.0,0.0,2.3636363636363638,2.3636363636363638,-3.0,3.0,2.3636363636363638,2.3636363636363638,-3.0,3.0,-3.6666666666666665,3.6666666666666665,0,0,1,2,-4.664969920412797,0.38348933688206116
2009-08-21 11:00:00,4621,4674,4657,4618,4619,4615,4677,4674,65295,33995,1,1,36,-3,58,59,20,0,2,3,39,22,3,0.5555555555555556,0.5555555555555556,-0.0,0.0,0.05555555555555555,0.05555555555555555,-1.0,1.0,0.6111111111111112,0.6111111111111112,-1.0,1.0,-12.0,12.0,0,0,1,2,-4.568064362123598,0.7416451843968228
2009-08-31 15:00:00,4734,4747,4738,4732,4733,4720,4747,4750,15733,17045,1,1,4,-2,14,30,9,3,1,12,6,10,15,2.25,2.25,-1.5,1.5,0.25,0.25,-6.0,6.0,2.5,2.5,-7.5,7.5,-2.0,2.0,0,0,1,2,-4.697951758668706,0.17703679085253515
2009-09-02 19:00:00,4918,4930,4927,4904,4912,4864,4957,4940,14281,70591,1,1,9,-14,45,76,30,10,6,40,23,36,50,3.3333333333333335,3.3333333333333335,-0.7142857142857143,0.7142857142857143,0.6666666666666666,0.6666666666666666,-2.857142857142857,2.857142857142857,4.0,4.0,-3.5714285714285716,3.5714285714285716,-0.6428571428571429,0.6428571428571429,0,0,1,2,-4.048047425427488,0.9079927867858091
2009-09-07 14:00:00,5350,5393,5359,5347,5300,5331,5374,5428,59349,61950,1,1,9,-3,74,97,15,35,50,16,12,65,51,1.6666666666666667,1.6666666666666667,-11.666666666666666,11.666666666666666,5.555555555555555,5.555555555555555,-5.333333333333333,5.333333333333333,7.222222222222222,7.222222222222222,-17.0,17.0,-3.0,3.0,0,0,1,2,-3.529759566086098,1.9464181071799904
2009-09-07 20:00:00,5515,5538,5526,5512,5511,5511,5533,5555,6041,10766,1,1,11,-3,22,44,7,17,4,1,14,11,18,0.6363636363636364,0.6363636363636364,-5.666666666666667,5.666666666666667,0.36363636363636365,0.36363636363636365,-0.3333333333333333,0.3333333333333333,1.0,1.0,-6.0,6.0,-3.6666666666666665,3.6666666666666665,0,0,1,2,-4.405192649388909,-0.0745003303723747
2009-09-10 18:00:00,5637,5700,5653,5630,5610,5610,5666,5710,9216,23561,1,1,16,-7,56,100,13,10,27,20,23,40,30,0.8125,0.8125,-1.4285714285714286,1.4285714285714286,1.6875,1.6875,-2.857142857142857,2.857142857142857,2.5,2.5,-4.285714285714286,4.285714285714286,-2.2857142857142856,2.2857142857142856,0,0,1,2,-3.917688759913718,0.43116120028147836
2009-09-11 16:00:00,5910,5966,5919,5909,5863,5880,5960,5971,19437,55216,1,1,9,-1,97,91,41,5,47,29,10,88,34,4.555555555555555,4.555555555555555,-5.0,5.0,5.222222222222222,5.222222222222222,-29.0,29.0,9.777777777777779,9.777777777777779,-34.0,34.0,-9.0,9.0,0,0,1,2,-2.929404169987789,2.174954974042141
2009-09-15 23:00:00,6190,6206,6199,6189,6183,6179,6214,6207,6405,4900,1,1,9,-1,31,28,15,1,7,10,10,22,11,1.6666666666666667,1.6666666666666667,-1.0,1.0,0.7777777777777778,0.7777777777777778,-10.0,10.0,2.4444444444444446,2.4444444444444446,-11.0,11.0,-9.0,9.0,0,0,1,2,-4.1119013459764036,0.033931392092573176
2009-09-16 19:00:00,6176,6187,6186,6170,6146,6120,6212,6198,10682,90590,1,1,10,-6,66,78,26,11,30,50,16,56,61,2.6,2.6,-1.8333333333333333,1.8333333333333333,3.0,3.0,-8.333333333333334,8.333333333333334,5.6,5.6,-10.166666666666666,10.166666666666666,-1.6666666666666667,1.6666666666666667,0,0,1,2,-3.4425076604695914,1.318175014358278
2009-09-17 13:00:00,5975,6153,6000,5973,5933,5965,6045,6174,101448,168194,1,1,25,-2,112,209,45,21,42,8,27,87,29,1.8,1.8,-10.5,10.5,1.68,1.68,-4.0,4.0,3.48,3.48,-14.5,14.5,-12.5,12.5,0,0,1,2,-3.1821011681048286,2.920777273928332
2009-09-17 21:00:00,5856,5901,5887,5855,5852,5855,5896,5909,5583,8432,1,1,31,-1,44,54,9,8,4,0,32,13,8,0.2903225806451613,0.2903225806451613,-8.0,8.0,0.12903225806451613,0.12903225806451613,-0.0,0.0,0.41935483870967744,0.41935483870967744,-8.0,8.0,-31.0,31.0,0,0,1,2,-4.042570829226286,0.19676323696082806
2009-09-18 11:00:00,5730,5860,5772,5729,5713,5700,5829,5860,91203,131275,1,1,42,-1,116,160,57,0,17,29,43,74,29,1.3571428571428572,1.3571428571428572,-0.0,0.0,0.40476190476190477,0.40476190476190477,-29.0,29.0,1.7619047619047619,1.7619047619047619,-29.0,29.0,-42.0,42.0,0,0,1,2,-2.891692287359016,3.1439471314165517
2009-09-25 17:00:00,5861,5984,5937,5860,5813,5845,5988,5996,150323,137927,1,1,76,-1,175,151,51,12,48,15,77,99,27,0.6710526315789473,0.6710526315789473,-12.0,12.0,0.631578947368421,0.631578947368421,-15.0,15.0,1.3026315789473684,1.3026315789473684,-27.0,27.0,-76.0,76.0,0,0,1,2,-2.35169967922299,4.190549697822067
2009-09-28 11:00:00,5896,5962,5902,5895,5878,5854,5960,5962,107146,82517,1,1,6,-1,82,108,58,0,18,41,7,76,41,9.666666666666666,9.666666666666666,-0.0,0.0,3.0,3.0,-41.0,41.0,12.666666666666666,12.666666666666666,-41.0,41.0,-6.0,6.0,0,0,1,2,-2.9688669566246944,3.2299180407720227
2009-10-01 14:00:00,6002,6017,6007,6000,5979,5987,6022,6029,26831,38462,1,1,5,-2,43,42,15,12,23,13,7,38,25,3.0,3.0,-6.0,6.0,4.6,4.6,-6.5,6.5,7.6,7.6,-12.5,12.5,-2.5,2.5,0,0,1,2,-3.921969572386442,0.8494223522796179
2009-10-01 15:00:00,6011,6002,6000,6007,5986,5979,6016,6022,18461,26831,1,1,-11,-4,30,43,5,15,14,23,-7,19,38,-0.45454545454545453,0.45454545454545453,-3.75,3.75,-1.2727272727272727,1.2727272727272727,-5.75,5.75,-1.7272727272727273,1.7272727272727273,-9.5,9.5,2.75,2.75,0,0,1,2,-4.1773297951307935,0.16048669738115703
2009-10-01 16:00:00,6001,6011,6006,6000,5951,5986,6013,6016,60575,18461,1,1,5,-1,62,30,7,5,50,14,6,57,19,1.4,1.4,-5.0,5.0,10.0,10.0,-14.0,14.0,11.4,11.4,-19.0,19.0,-5.0,5.0,0,0,1,2,-3.692492677026768,1.4402880014506014
2009-10-01 22:00:00,5922,5945,5931,5917,5917,5916,5941,5945,2767,4329,1,1,9,-5,24,29,10,0,5,1,14,15,1,1.1111111111111112,1.1111111111111112,-0.0,0.0,0.5555555555555556,0.5555555555555556,-0.2,0.2,1.6666666666666667,1.6666666666666667,-0.2,0.2,-1.8,1.8,0,0,1,2,-4.493315868539941,-0.4665755591104817
2009-10-02 17:00:00,5600,5770,5736,5599,5576,5584,5761,5785,217471,176352,1,1,136,-1,185,201,25,15,24,15,137,49,30,0.18382352941176472,0.18382352941176472,-15.0,15.0,0.17647058823529413,0.17647058823529413,-15.0,15.0,0.3602941176470588,0.3602941176470588,-30.0,30.0,-136.0,136.0,0,0,1,2,-2.0640790427877307,5.524003506931284
2009-10-02 20:00:00,5797,5847,5837,5795,5797,5788,5837,5850,5749,16776,1,1,40,-2,40,62,0,3,0,7,42,0,10,0.0,0.0,-1.5,1.5,0.0,0.0,-3.5,3.5,0.0,0.0,-5.0,5.0,-20.0,20.0,0,0,1,2,-4.2198312216270315,0.022696611585693232
2009-10-07 20:00:00,6162,6240,6193,6161,6155,6161,6193,6256,8583,16446,1,1,31,-1,38,95,0,16,7,0,32,7,16,0.0,0.0,-16.0,16.0,0.22580645161290322,0.22580645161290322,-0.0,0.0,0.22580645161290322,0.22580645161290322,-16.0,16.0,-31.0,31.0,0,0,1,2,-3.7832336503651267,0.45833929244737787
2009-10-07 21:00:00,6193,6162,6167,6193,6160,6155,6209,6193,6305,8583,1,1,-26,0,49,38,16,0,7,7,-26,23,7,-0.6153846153846154,0.6153846153846154,0.0,0.0,-0.2692307692307692,0.2692307692307692,100.0,100.0,-0.8846153846153846,0.8846153846153846,100.0,100.0,0.0,0.0,0,1,1,3,-4.642280094203873,-0.8550942493780143
2009-10-07 22:00:00,6170,6193,6179,6167,6155,6160,6188,6209,3749,6305,1,1,9,-3,33,49,9,16,15,7,12,24,23,1.0,1.0,-5.333333333333333,5.333333333333333,1.6666666666666667,1.6666666666666667,-2.3333333333333335,2.3333333333333335,2.6666666666666665,2.6666666666666665,-7.666666666666667,7.666666666666667,-3.0,3.0,0,0,1,2,-4.053049779455112,0.019156927255718898
2009-10-09 11:00:00,6587,6720,6649,6585,6585,6561,6690,6720,111234,108978,1,1,62,-2,105,159,41,0,2,24,64,43,24,0.6612903225806451,0.6612903225806451,-0.0,0.0,0.03225806451612903,0.03225806451612903,-12.0,12.0,0.6935483870967742,0.6935483870967742,-12.0,12.0,-31.0,31.0,0,0,1,2,-3.229739069643221,2.2514115836364996
2009-10-09 14:00:00,6573,6610,6598,6571,6567,6545,6615,6620,39136,68008,1,1,25,-2,48,75,17,10,6,26,27,23,36,0.68,0.68,-5.0,5.0,0.24,0.24,-13.0,13.0,0.92,0.92,-18.0,18.0,-12.5,12.5,0,0,1,2,-3.6185134546848112,1.0497322316139224
2009-10-13 18:00:00,6801,6941,6820,6800,6742,6780,6877,6988,177470,193269,1,1,19,-1,135,208,57,47,59,20,20,116,67,3.0,3.0,-47.0,47.0,3.1052631578947367,3.1052631578947367,-20.0,20.0,6.105263157894737,6.105263157894737,-67.0,67.0,-19.0,19.0,0,0,1,2,-1.6910728187135546,5.418658242388785
2009-10-13 21:00:00,6886,6901,6887,6884,6862,6868,6900,6910,3612,3959,1,1,1,-2,38,42,13,9,24,16,3,37,25,13.0,13.0,-4.5,4.5,24.0,24.0,-8.0,8.0,37.0,37.0,-12.5,12.5,-0.5,0.5,0,0,1,2,-3.343907408438809,1.5999073779569741
2009-10-14 19:00:00,7040,7100,7084,7030,7030,6968,7108,7107,15391,146500,1,1,44,-10,78,139,24,7,10,62,54,34,69,0.5454545454545454,0.5454545454545454,-0.7,0.7,0.22727272727272727,0.22727272727272727,-6.2,6.2,0.7727272727272727,0.7727272727272727,-6.9,6.9,-4.4,4.4,0,0,1,2,-3.1545463450950755,1.3788402507513857
2009-10-15 11:00:00,6982,7147,6997,6981,6942,6981,7036,7180,200865,100949,1,1,15,-1,94,199,39,33,40,0,16,79,33,2.6,2.6,-33.0,33.0,2.6666666666666665,2.6666666666666665,-0.0,0.0,5.266666666666667,5.266666666666667,-33.0,33.0,-15.0,15.0,0,0,1,2,-2.7962044025270933,3.5380230723934765
2009-10-15 16:00:00,6785,6901,6826,6783,6722,6771,6838,6958,203157,225116,1,1,41,-2,116,187,12,57,63,12,43,75,69,0.2926829268292683,0.2926829268292683,-28.5,28.5,1.5365853658536586,1.5365853658536586,-6.0,6.0,1.829268292682927,1.829268292682927,-34.5,34.5,-20.5,20.5,0,0,1,2,-2.574787645106315,4.571793287948499
2009-10-16 13:00:00,6725,6809,6788,6722,6720,6717,6820,6818,68582,133884,1,1,63,-3,100,101,32,9,5,5,66,37,14,0.5079365079365079,0.5079365079365079,-3.0,3.0,0.07936507936507936,0.07936507936507936,-1.6666666666666667,1.6666666666666667,0.5873015873015873,0.5873015873015873,-4.666666666666667,4.666666666666667,-21.0,21.0,0,0,1,2,-3.5457961875568915,1.5646972878670597
2009-10-20 18:00:00,6879,6950,6885,6878,6786,6824,6925,6979,120956,151420,1,1,6,-1,139,155,40,29,93,54,7,133,83,6.666666666666667,6.666666666666667,-29.0,29.0,15.5,15.5,-54.0,54.0,22.166666666666668,22.166666666666668,-83.0,83.0,-6.0,6.0,0,0,1,2,-1.147523832194608,5.8414058146841175
2009-10-26 22:00:00,6864,6880,6865,6861,6851,6850,6878,6886,4844,7070,1,1,1,-3,27,36,13,6,13,11,4,26,17,13.0,13.0,-2.0,2.0,13.0,13.0,-3.6666666666666665,3.6666666666666665,26.0,26.0,-5.666666666666667,5.666666666666667,-0.3333333333333333,0.3333333333333333,0,0,1,2,-3.7516653664535147,0.7954603839921339
2009-10-27 16:00:00,6806,6818,6811,6800,6776,6787,6858,6824,89461,48780,1,1,5,-6,82,37,47,6,30,13,11,77,19,9.4,9.4,-1.0,1.0,6.0,6.0,-2.1666666666666665,2.1666666666666665,15.4,15.4,-3.1666666666666665,3.1666666666666665,-0.8333333333333334,0.8333333333333334,0,0,1,2,-3.5267021827739296,1.6066636692369323
2009-11-03 17:00:00,6364,6387,6373,6363,6321,6350,6384,6431,128930,79344,1,1,9,-1,63,81,11,44,43,13,10,54,57,1.2222222222222223,1.2222222222222223,-44.0,44.0,4.777777777777778,4.777777777777778,-13.0,13.0,6.0,6.0,-57.0,57.0,-9.0,9.0,0,0,1,2,-2.799634467591259,3.2853685888994657
2009-11-06 17:00:00,6369,6578,6529,6368,6317,6327,6570,6620,159463,185996,1,1,160,-1,253,293,41,42,52,41,161,93,83,0.25625,0.25625,-42.0,42.0,0.325,0.325,-41.0,41.0,0.58125,0.58125,-83.0,83.0,-160.0,160.0,0,0,1,4,0.2580152515027671,7.530365280595207
2009-11-06 22:00:00,6505,6511,6510,6504,6500,6492,6525,6512,3024,3601,1,1,5,-1,25,20,15,1,5,12,6,20,13,3.0,3.0,-1.0,1.0,1.0,1.0,-12.0,12.0,4.0,4.0,-13.0,13.0,-5.0,5.0,0,0,1,2,-4.047035935711827,-0.00849365360443723
2009-11-11 16:00:00,6996,7034,7000,6995,6966,6978,7020,7038,45631,28937,1,1,4,-1,54,60,20,4,30,17,5,50,21,5.0,5.0,-4.0,4.0,7.5,7.5,-17.0,17.0,12.5,12.5,-21.0,21.0,-4.0,4.0,0,0,1,2,-3.3915111741284294,1.3022618063581386
2009-11-12 15:00:00,6939,6970,6944,6938,6922,6910,6969,6979,49700,38990,1,1,5,-1,47,69,25,9,17,28,6,42,37,5.0,5.0,-9.0,9.0,3.4,3.4,-28.0,28.0,8.4,8.4,-37.0,37.0,-5.0,5.0,0,0,1,2,-3.1398961876514706,1.6795204450333676
2009-11-13 23:00:00,6989,7016,7005,6988,6981,6985,7008,7020,3314,7255,1,1,16,-1,27,35,3,4,8,3,17,11,7,0.1875,0.1875,-4.0,4.0,0.5,0.5,-3.0,3.0,0.6875,0.6875,-7.0,7.0,-16.0,16.0,0,0,1,2,-4.022952033484505,-0.3055202989689575
2009-11-17 14:00:00,7360,7465,7361,7359,7292,7333,7374,7490,73237,100900,1,1,1,-1,82,157,13,25,68,26,2,81,51,13.0,13.0,-25.0,25.0,68.0,68.0,-26.0,26.0,81.0,81.0,-51.0,51.0,-1.0,1.0,0,0,1,1,-1.4545679483377127,6.2833138987048
2009-11-17 19:00:00,7338,7377,7341,7330,7316,7326,7357,7395,8346,58520,1,1,3,-8,41,69,16,18,22,4,11,38,22,5.333333333333333,5.333333333333333,-2.25,2.25,7.333333333333333,7.333333333333333,-0.5,0.5,12.666666666666666,12.666666666666666,-2.75,2.75,-0.375,0.375,0,0,1,2,-3.6123393601413705,0.5424345999077159
2009-11-23 14:00:00,7133,7158,7134,7131,7123,7112,7163,7184,32316,67256,1,1,1,-2,40,72,29,26,10,19,3,39,45,29.0,29.0,-13.0,13.0,10.0,10.0,-9.5,9.5,39.0,39.0,-22.5,22.5,-0.5,0.5,0,0,1,2,-2.9826513342834287,2.6429659487149126
2009-11-23 18:00:00,7150,7189,7180,7149,7147,7137,7203,7236,76681,102382,1,1,30,-1,56,99,23,47,3,12,31,26,59,0.7666666666666667,0.7666666666666667,-47.0,47.0,0.1,0.1,-12.0,12.0,0.8666666666666667,0.8666666666666667,-59.0,59.0,-30.0,30.0,0,0,1,2,-2.5031617436182922,2.8265933177969376
2009-11-25 10:00:00,7155,7177,7164,7146,7146,7140,7200,7180,26513,3962,1,1,9,-9,54,40,36,3,9,6,18,45,9,4.0,4.0,-0.3333333333333333,0.3333333333333333,1.0,1.0,-0.6666666666666666,0.6666666666666666,5.0,5.0,-1.0,1.0,-1.0,1.0,0,0,1,2,-3.777646461876886,-0.03421274166404793
2009-11-27 11:00:00,6418,6650,6522,6417,6400,6333,6589,6650,173372,112804,1,1,104,-1,189,317,67,0,18,84,105,85,84,0.6442307692307693,0.6442307692307693,-0.0,0.0,0.17307692307692307,0.17307692307692307,-84.0,84.0,0.8173076923076923,0.8173076923076923,-84.0,84.0,-104.0,104.0,0,0,1,4,-0.4098189431945646,6.442263917439364
2009-12-02 17:00:00,7102,7130,7129,7100,7078,7088,7163,7199,64016,68140,1,1,27,-2,85,111,34,69,24,12,29,58,81,1.2592592592592593,1.2592592592592593,-34.5,34.5,0.8888888888888888,0.8888888888888888,-6.0,6.0,2.1481481481481484,2.1481481481481484,-40.5,40.5,-13.5,13.5,0,0,1,2,-2.421152909807656,2.430872019751088
2009-12-02 21:00:00,7090,7110,7102,7089,7081,7079,7111,7119,2781,6400,1,1,12,-1,30,40,9,9,9,10,13,18,19,0.75,0.75,-9.0,9.0,0.75,0.75,-10.0,10.0,1.5,1.5,-19.0,19.0,-12.0,12.0,0,0,1,2,-3.690212857364355,0.09057189916925538
2009-12-04 23:00:00,7377,7381,7380,7375,7367,7365,7398,7390,4291,5885,1,1,3,-2,31,25,18,9,10,10,5,28,19,6.0,6.0,-4.5,4.5,3.3333333333333335,3.3333333333333335,-5.0,5.0,9.333333333333334,9.333333333333334,-9.5,9.5,-1.5,1.5,0,0,1,2,-3.731020176442066,0.08368785131900307
2009-12-16 10:00:00,7684,7723,7717,7679,7684,7675,7748,7724,37325,5290,1,1,33,-5,64,49,31,1,0,4,38,31,5,0.9393939393939394,0.9393939393939394,-0.2,0.2,0.0,0.0,-0.8,0.8,0.9393939393939394,0.9393939393939394,-1.0,1.0,-6.6,6.6,0,0,1,2,-3.696876459446135,-0.14935192302371653
2009-12-18 17:00:00,8150,8225,8203,8146,8146,8141,8225,8236,38868,32952,1,1,53,-4,79,95,22,11,4,5,57,26,16,0.41509433962264153,0.41509433962264153,-2.75,2.75,0.07547169811320754,0.07547169811320754,-1.25,1.25,0.49056603773584906,0.49056603773584906,-4.0,4.0,-13.25,13.25,0,0,1,2,-3.2983876316736276,0.26687984325608616
2009-12-22 13:00:00,8084,8138,8123,8081,8070,8076,8135,8143,28372,26556,1,1,39,-3,65,67,12,5,14,5,42,26,10,0.3076923076923077,0.3076923076923077,-1.6666666666666667,1.6666666666666667,0.358974358974359,0.358974358974359,-1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,-3.3333333333333335,3.3333333333333335,-13.0,13.0,0,0,1,2,-3.5020804359824154,-0.006426900997852616
